text_1	text_2	y
Have you felt calm and peaceful	Have you had headaches or other aches and pains during the past month	0
Have you felt calm and peaceful	Have you had no appetite, not counting periods of physical illness	0
Have you felt calm and peaceful	Have you had the feeling that something terrible might happen	0
Have you felt calm and peaceful	Have you had the feeling that the future does not hold much for you	0
Have you felt calm and peaceful	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	0
Have you felt calm and peaceful	Have you had trouble getting off to sleep	0
Have you felt calm and peaceful	Have you had trouble with waking up and not being able to get back to sleep	0
Have you felt calm and peaceful	Have you seemed to lose interest in things	0
Have you felt calm and peaceful	Have you wanted to stay away from people	0
Have you felt calm and peaceful	How confident do you feel in yourself	0
Have you felt calm and peaceful	How do you see the future	0
Have you felt calm and peaceful	I cried a lot	0
Have you felt calm and peaceful	I did everything wrong	0
Have you felt calm and peaceful	I didnt enjoy anything at all	0
Have you felt calm and peaceful	I felt I was a bad person	0
Have you felt calm and peaceful	I felt I was no good anymore	0
Have you felt calm and peaceful	I felt happy	0
Have you felt calm and peaceful	I felt lonely	0
Have you felt calm and peaceful	I felt miserable or unhappy	0
Have you felt calm and peaceful	I felt really positive about the future	0
Have you felt calm and peaceful	I felt so tired I just sat around and did nothing	0
Have you felt calm and peaceful	I felt valued	0
Have you felt calm and peaceful	I found it hard to think properly or concentrate	0
Have you felt calm and peaceful	I hated myself	0
Have you felt calm and peaceful	I laughed a lot	0
Have you felt calm and peaceful	I looked forward to the day ahead	0
Have you felt calm and peaceful	I thought I would never be as good as other people	0
Have you felt calm and peaceful	I thought nobody really loved me	0
Have you felt calm and peaceful	I was very restless	0
Have you felt calm and peaceful	Is your appetite poor	0
Have you felt calm and peaceful	Let your appearance go	0
Have you felt calm and peaceful	Looking back over your adult life have nervous or emotional troubles ever stopped you from working or doing domestic chores or havin social contacts for a fortnight or longer	0
Have you felt calm and peaceful	Lost much sleep over worry	0
Have you felt calm and peaceful	Muscles feel tensed up	1
Have you felt calm and peaceful	What about meeting people eg going into a crowded room, making conversation	0
Have you felt calm and peaceful	What about your interests, have they changed at all Have you lost interest in work, hobbies recreations	0
Have you felt calm and peaceful	What has your appetite been like recently	0
Have you felt calm and peaceful	What has your concentration been like recently	0
Have you felt calm and peaceful	What is it like when you worry A round of painful thought which cannot be stopped and is out of proportion to the subject worried about	0
Have you felt calm and peaceful	What is your opinion of yourself compared to other people	0
Have you felt downhearted and low	Have you felt fidgety or restless	0
Have you felt downhearted and low	Have you felt on edge or keyed up or mentally tense	0
Have you felt downhearted and low	Have you felt particularly low or depressed first thing in the mornings	1
Have you felt downhearted and low	Have you felt so down in the dumps that nothing could cheer you up	0
Have you felt downhearted and low	Have you felt that life wasnt worth living	0
Have you felt downhearted and low	Have you found it hard to concentrate on things or found your thoughts drifting off to other things	0
Have you felt downhearted and low	Have you had any trouble getting off to sleep in the last month	0
Have you felt downhearted and low	Have you had days when your thoughts were muddled or slow	0
Have you felt downhearted and low	Have you had difficulty relaxing in the past month	0
Have you felt downhearted and low	Have you had headaches or other aches and pains during the past month	0
Have you felt downhearted and low	Have you had no appetite, not counting periods of physical illness	0
Have you felt downhearted and low	Have you had the feeling that something terrible might happen	0
Have you felt downhearted and low	Have you had the feeling that the future does not hold much for you	0
Have you felt downhearted and low	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	0
Have you felt downhearted and low	Have you had trouble getting off to sleep	0
Have you felt downhearted and low	Have you had trouble with waking up and not being able to get back to sleep	0
Have you felt downhearted and low	Have you seemed to lose interest in things	0
Have you felt downhearted and low	Have you wanted to stay away from people	0
Have you felt downhearted and low	How confident do you feel in yourself	0
Have you felt downhearted and low	How do you see the future	0
Have you felt downhearted and low	I cried a lot	1
Have you felt downhearted and low	I did everything wrong	0
Have you felt downhearted and low	I didnt enjoy anything at all	0
Have you felt downhearted and low	I felt I was a bad person	0
Have you felt downhearted and low	I felt I was no good anymore	0
Have you felt downhearted and low	I felt happy	1
Have you felt downhearted and low	I felt lonely	0
Have you felt downhearted and low	I felt miserable or unhappy	1
Have you felt downhearted and low	I felt really positive about the future	0
Have you felt downhearted and low	I felt so tired I just sat around and did nothing	0
Have you felt downhearted and low	I felt valued	0
Have you felt downhearted and low	I found it hard to think properly or concentrate	0
Have you felt downhearted and low	I hated myself	0
Have you felt downhearted and low	I laughed a lot	1
Have you felt downhearted and low	I looked forward to the day ahead	0
Have you felt downhearted and low	I thought I would never be as good as other people	0
Have you felt downhearted and low	I thought nobody really loved me	0
Have you felt downhearted and low	I was very restless	0
Have you felt downhearted and low	Is your appetite poor	0
Have you felt downhearted and low	Let your appearance go	0
Have you felt downhearted and low	Looking back over your adult life have nervous or emotional troubles ever stopped you from working or doing domestic chores or havin social contacts for a fortnight or longer	0
Have you felt downhearted and low	Lost much sleep over worry	0
Have you felt downhearted and low	Muscles feel tensed up	0
Have you felt downhearted and low	What about meeting people eg going into a crowded room, making conversation	0
Have you felt downhearted and low	What about your interests, have they changed at all Have you lost interest in work, hobbies recreations	0
Have you felt downhearted and low	What has your appetite been like recently	0
Have you felt downhearted and low	What has your concentration been like recently	0
Have you felt downhearted and low	What is it like when you worry A round of painful thought which cannot be stopped and is out of proportion to the subject worried about	0
Have you felt downhearted and low	What is your opinion of yourself compared to other people	0
Have you felt fidgety or restless	Have you felt on edge or keyed up or mentally tense	0
Have you felt fidgety or restless	Have you felt particularly low or depressed first thing in the mornings	0
Have you felt fidgety or restless	Have you felt so down in the dumps that nothing could cheer you up	0
Have you felt fidgety or restless	Have you felt that life wasnt worth living	0
Have you felt fidgety or restless	Have you found it hard to concentrate on things or found your thoughts drifting off to other things	0
Have you felt fidgety or restless	Have you had any trouble getting off to sleep in the last month	0
Have you felt fidgety or restless	Have you had days when your thoughts were muddled or slow	0
Have you felt fidgety or restless	Have you had difficulty relaxing in the past month	0
Have you felt fidgety or restless	Have you had headaches or other aches and pains during the past month	0
Have you felt fidgety or restless	Have you had no appetite, not counting periods of physical illness	0
Have you felt fidgety or restless	Have you had the feeling that something terrible might happen	0
Have you felt fidgety or restless	Have you had the feeling that the future does not hold much for you	0
Have you felt fidgety or restless	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	0
Have you felt fidgety or restless	Have you had trouble getting off to sleep	0
Have you felt fidgety or restless	Have you had trouble with waking up and not being able to get back to sleep	0
Have you felt fidgety or restless	Have you seemed to lose interest in things	0
Have you felt fidgety or restless	Have you wanted to stay away from people	0
Have you felt fidgety or restless	How confident do you feel in yourself	0
Have you felt fidgety or restless	How do you see the future	0
Have you felt fidgety or restless	I cried a lot	0
Have you felt fidgety or restless	I did everything wrong	0
Have you felt fidgety or restless	I didnt enjoy anything at all	0
Have you felt fidgety or restless	I felt I was a bad person	0
Have you felt fidgety or restless	I felt I was no good anymore	0
Have you felt fidgety or restless	I felt happy	0
Have you felt fidgety or restless	I felt lonely	0
Have you felt fidgety or restless	I felt miserable or unhappy	0
Have you felt fidgety or restless	I felt really positive about the future	0
Have you felt fidgety or restless	I felt so tired I just sat around and did nothing	0
Have you felt fidgety or restless	I felt valued	0
Have you felt fidgety or restless	I found it hard to think properly or concentrate	0
Have you felt fidgety or restless	I hated myself	0
Have you felt fidgety or restless	I laughed a lot	0
Have you felt fidgety or restless	I looked forward to the day ahead	0
Have you felt fidgety or restless	I thought I would never be as good as other people	0
Have you felt fidgety or restless	I thought nobody really loved me	0
Have you felt fidgety or restless	I was very restless	1
Have you felt fidgety or restless	Is your appetite poor	0
Have you felt fidgety or restless	Let your appearance go	0
Have you felt fidgety or restless	Looking back over your adult life have nervous or emotional troubles ever stopped you from working or doing domestic chores or havin social contacts for a fortnight or longer	0
Have you felt fidgety or restless	Lost much sleep over worry	0
Have you felt fidgety or restless	Muscles feel tensed up	0
Have you felt fidgety or restless	What about meeting people eg going into a crowded room, making conversation	0
Have you felt fidgety or restless	What about your interests, have they changed at all Have you lost interest in work, hobbies recreations	0
Have you felt fidgety or restless	What has your appetite been like recently	0
Have you felt fidgety or restless	What has your concentration been like recently	0
Have you felt fidgety or restless	What is it like when you worry A round of painful thought which cannot be stopped and is out of proportion to the subject worried about	0
Have you felt fidgety or restless	What is your opinion of yourself compared to other people	0
Have you felt on edge or keyed up or mentally tense	Have you felt particularly low or depressed first thing in the mornings	0
Have you felt on edge or keyed up or mentally tense	Have you felt so down in the dumps that nothing could cheer you up	0
Have you felt on edge or keyed up or mentally tense	Have you felt that life wasnt worth living	0
Have you felt on edge or keyed up or mentally tense	Have you found it hard to concentrate on things or found your thoughts drifting off to other things	0
Have you felt on edge or keyed up or mentally tense	Have you had any trouble getting off to sleep in the last month	0
Have you felt on edge or keyed up or mentally tense	Have you had days when your thoughts were muddled or slow	0
Have you felt on edge or keyed up or mentally tense	Have you had difficulty relaxing in the past month	1
Have you felt on edge or keyed up or mentally tense	Have you had headaches or other aches and pains during the past month	0
Have you felt on edge or keyed up or mentally tense	Have you had no appetite, not counting periods of physical illness	0
Have you felt on edge or keyed up or mentally tense	Have you had the feeling that something terrible might happen	0
Have you felt on edge or keyed up or mentally tense	Have you had the feeling that the future does not hold much for you	0
Have you felt on edge or keyed up or mentally tense	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	0
Have you felt on edge or keyed up or mentally tense	Have you had trouble getting off to sleep	0
Have you felt on edge or keyed up or mentally tense	Have you had trouble with waking up and not being able to get back to sleep	0
Have you felt on edge or keyed up or mentally tense	Have you seemed to lose interest in things	0
Have you felt on edge or keyed up or mentally tense	Have you wanted to stay away from people	0
Have you felt on edge or keyed up or mentally tense	How confident do you feel in yourself	0
Have you felt on edge or keyed up or mentally tense	How do you see the future	0
Have you felt on edge or keyed up or mentally tense	I cried a lot	0
Have you felt on edge or keyed up or mentally tense	I did everything wrong	0
Have you felt on edge or keyed up or mentally tense	I didnt enjoy anything at all	0
Have you felt on edge or keyed up or mentally tense	I felt I was a bad person	0
Have you felt on edge or keyed up or mentally tense	I felt I was no good anymore	0
Have you felt on edge or keyed up or mentally tense	I felt happy	0
Have you felt on edge or keyed up or mentally tense	I felt lonely	0
Have you felt on edge or keyed up or mentally tense	I felt miserable or unhappy	0
Have you felt on edge or keyed up or mentally tense	I felt really positive about the future	0
Have you felt on edge or keyed up or mentally tense	I felt so tired I just sat around and did nothing	0
Have you felt on edge or keyed up or mentally tense	I felt valued	0
Have you felt on edge or keyed up or mentally tense	I found it hard to think properly or concentrate	0
Have you felt on edge or keyed up or mentally tense	I hated myself	0
Have you felt on edge or keyed up or mentally tense	I laughed a lot	0
Have you felt on edge or keyed up or mentally tense	I looked forward to the day ahead	0
Have you felt on edge or keyed up or mentally tense	I thought I would never be as good as other people	0
Have you felt on edge or keyed up or mentally tense	I thought nobody really loved me	0
Have you felt on edge or keyed up or mentally tense	I was very restless	0
Have you felt on edge or keyed up or mentally tense	Is your appetite poor	0
Have you felt on edge or keyed up or mentally tense	Let your appearance go	0
Have you felt on edge or keyed up or mentally tense	Looking back over your adult life have nervous or emotional troubles ever stopped you from working or doing domestic chores or havin social contacts for a fortnight or longer	0
Have you felt on edge or keyed up or mentally tense	Lost much sleep over worry	0
Have you felt on edge or keyed up or mentally tense	Muscles feel tensed up	1
Have you felt on edge or keyed up or mentally tense	What about meeting people eg going into a crowded room, making conversation	0
Have you felt on edge or keyed up or mentally tense	What about your interests, have they changed at all Have you lost interest in work, hobbies recreations	0
Have you felt on edge or keyed up or mentally tense	What has your appetite been like recently	0
Have you felt on edge or keyed up or mentally tense	What has your concentration been like recently	0
Have you felt on edge or keyed up or mentally tense	What is it like when you worry A round of painful thought which cannot be stopped and is out of proportion to the subject worried about	0
Have you felt on edge or keyed up or mentally tense	What is your opinion of yourself compared to other people	0
Have you felt particularly low or depressed first thing in the mornings	Have you felt so down in the dumps that nothing could cheer you up	0
Have you felt particularly low or depressed first thing in the mornings	Have you felt that life wasnt worth living	0
Have you felt particularly low or depressed first thing in the mornings	Have you found it hard to concentrate on things or found your thoughts drifting off to other things	0
Have you felt particularly low or depressed first thing in the mornings	Have you had any trouble getting off to sleep in the last month	0
Have you felt particularly low or depressed first thing in the mornings	Have you had days when your thoughts were muddled or slow	0
Have you felt particularly low or depressed first thing in the mornings	Have you had difficulty relaxing in the past month	0
Have you felt particularly low or depressed first thing in the mornings	Have you had headaches or other aches and pains during the past month	0
Have you felt particularly low or depressed first thing in the mornings	Have you had no appetite, not counting periods of physical illness	0
Have you felt particularly low or depressed first thing in the mornings	Have you had the feeling that something terrible might happen	0
Have you felt particularly low or depressed first thing in the mornings	Have you had the feeling that the future does not hold much for you	0
Have you felt particularly low or depressed first thing in the mornings	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	0
Have you felt particularly low or depressed first thing in the mornings	Have you had trouble getting off to sleep	0
Have you felt particularly low or depressed first thing in the mornings	Have you had trouble with waking up and not being able to get back to sleep	0
Have you felt particularly low or depressed first thing in the mornings	Have you seemed to lose interest in things	0
Have you felt particularly low or depressed first thing in the mornings	Have you wanted to stay away from people	0
Have you felt particularly low or depressed first thing in the mornings	How confident do you feel in yourself	0
Have you felt particularly low or depressed first thing in the mornings	How do you see the future	0
Have you felt particularly low or depressed first thing in the mornings	I cried a lot	1
Have you felt particularly low or depressed first thing in the mornings	I did everything wrong	0
Have you felt particularly low or depressed first thing in the mornings	I didnt enjoy anything at all	0
Have you felt particularly low or depressed first thing in the mornings	I felt I was a bad person	0
Have you felt particularly low or depressed first thing in the mornings	I felt I was no good anymore	0
Have you felt particularly low or depressed first thing in the mornings	I felt happy	1
Have you felt particularly low or depressed first thing in the mornings	I felt lonely	0
Have you felt particularly low or depressed first thing in the mornings	I felt miserable or unhappy	1
Have you felt particularly low or depressed first thing in the mornings	I felt really positive about the future	0
Have you felt particularly low or depressed first thing in the mornings	I felt so tired I just sat around and did nothing	0
Have you felt particularly low or depressed first thing in the mornings	I felt valued	0
Have you felt particularly low or depressed first thing in the mornings	I found it hard to think properly or concentrate	0
Have you felt particularly low or depressed first thing in the mornings	I hated myself	0
Have you felt particularly low or depressed first thing in the mornings	I laughed a lot	1
Have you felt particularly low or depressed first thing in the mornings	I looked forward to the day ahead	0
Have you felt particularly low or depressed first thing in the mornings	I thought I would never be as good as other people	0
Have you felt particularly low or depressed first thing in the mornings	I thought nobody really loved me	0
Have you felt particularly low or depressed first thing in the mornings	I was very restless	0
Have you felt particularly low or depressed first thing in the mornings	Is your appetite poor	0
Have you felt particularly low or depressed first thing in the mornings	Let your appearance go	0
Have you felt particularly low or depressed first thing in the mornings	Looking back over your adult life have nervous or emotional troubles ever stopped you from working or doing domestic chores or havin social contacts for a fortnight or longer	0
Have you felt particularly low or depressed first thing in the mornings	Lost much sleep over worry	0
Have you felt particularly low or depressed first thing in the mornings	Muscles feel tensed up	0
Have you felt particularly low or depressed first thing in the mornings	What about meeting people eg going into a crowded room, making conversation	0
Have you felt particularly low or depressed first thing in the mornings	What about your interests, have they changed at all Have you lost interest in work, hobbies recreations	0
Have you felt particularly low or depressed first thing in the mornings	What has your appetite been like recently	0
Have you felt particularly low or depressed first thing in the mornings	What has your concentration been like recently	0
Have you felt particularly low or depressed first thing in the mornings	What is it like when you worry A round of painful thought which cannot be stopped and is out of proportion to the subject worried about	0
Have you felt particularly low or depressed first thing in the mornings	What is your opinion of yourself compared to other people	0
Have you felt so down in the dumps that nothing could cheer you up	Have you felt that life wasnt worth living	0
Have you felt so down in the dumps that nothing could cheer you up	Have you found it hard to concentrate on things or found your thoughts drifting off to other things	0
Have you felt so down in the dumps that nothing could cheer you up	Have you had any trouble getting off to sleep in the last month	0
Have you felt so down in the dumps that nothing could cheer you up	Have you had days when your thoughts were muddled or slow	0
Have you felt so down in the dumps that nothing could cheer you up	Have you had difficulty relaxing in the past month	0
Have you felt so down in the dumps that nothing could cheer you up	Have you had headaches or other aches and pains during the past month	0
Have you felt so down in the dumps that nothing could cheer you up	Have you had no appetite, not counting periods of physical illness	0
Have you felt so down in the dumps that nothing could cheer you up	Have you had the feeling that something terrible might happen	0
Have you felt so down in the dumps that nothing could cheer you up	Have you had the feeling that the future does not hold much for you	0
Have you felt so down in the dumps that nothing could cheer you up	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	0
Have you felt so down in the dumps that nothing could cheer you up	Have you had trouble getting off to sleep	0
Have you felt so down in the dumps that nothing could cheer you up	Have you had trouble with waking up and not being able to get back to sleep	0
Have you felt so down in the dumps that nothing could cheer you up	Have you seemed to lose interest in things	1
Have you felt so down in the dumps that nothing could cheer you up	Have you wanted to stay away from people	0
Have you felt so down in the dumps that nothing could cheer you up	How confident do you feel in yourself	0
Have you felt so down in the dumps that nothing could cheer you up	How do you see the future	0
Have you felt so down in the dumps that nothing could cheer you up	I cried a lot	0
Have you felt so down in the dumps that nothing could cheer you up	I did everything wrong	0
Have you felt so down in the dumps that nothing could cheer you up	I didnt enjoy anything at all	1
Have you felt so down in the dumps that nothing could cheer you up	I felt I was a bad person	0
Have you felt so down in the dumps that nothing could cheer you up	I felt I was no good anymore	0
Have you felt so down in the dumps that nothing could cheer you up	I felt happy	0
Have you felt so down in the dumps that nothing could cheer you up	I felt lonely	0
Have you felt so down in the dumps that nothing could cheer you up	I felt miserable or unhappy	0
Have you felt so down in the dumps that nothing could cheer you up	I felt really positive about the future	0
Have you felt so down in the dumps that nothing could cheer you up	I felt so tired I just sat around and did nothing	0
Have you felt so down in the dumps that nothing could cheer you up	I felt valued	0
Have you felt so down in the dumps that nothing could cheer you up	I found it hard to think properly or concentrate	0
Have you felt so down in the dumps that nothing could cheer you up	I hated myself	0
Have you felt so down in the dumps that nothing could cheer you up	I laughed a lot	0
Have you felt so down in the dumps that nothing could cheer you up	I looked forward to the day ahead	0
Have you felt so down in the dumps that nothing could cheer you up	I thought I would never be as good as other people	0
Have you felt so down in the dumps that nothing could cheer you up	I thought nobody really loved me	0
Have you felt so down in the dumps that nothing could cheer you up	I was very restless	0
Have you felt so down in the dumps that nothing could cheer you up	Is your appetite poor	0
Have you felt so down in the dumps that nothing could cheer you up	Let your appearance go	1
Have you felt so down in the dumps that nothing could cheer you up	Looking back over your adult life have nervous or emotional troubles ever stopped you from working or doing domestic chores or havin social contacts for a fortnight or longer	0
Have you felt so down in the dumps that nothing could cheer you up	Lost much sleep over worry	0
Have you felt so down in the dumps that nothing could cheer you up	Muscles feel tensed up	0
Have you felt so down in the dumps that nothing could cheer you up	What about meeting people eg going into a crowded room, making conversation	0
Have you felt so down in the dumps that nothing could cheer you up	What about your interests, have they changed at all Have you lost interest in work, hobbies recreations	1
Have you felt so down in the dumps that nothing could cheer you up	What has your appetite been like recently	0
Have you felt so down in the dumps that nothing could cheer you up	What has your concentration been like recently	0
Have you felt so down in the dumps that nothing could cheer you up	What is it like when you worry A round of painful thought which cannot be stopped and is out of proportion to the subject worried about	0
Have you felt so down in the dumps that nothing could cheer you up	What is your opinion of yourself compared to other people	0
Have you felt that life wasnt worth living	Have you found it hard to concentrate on things or found your thoughts drifting off to other things	0
Have you felt that life wasnt worth living	Have you had any trouble getting off to sleep in the last month	0
Have you felt that life wasnt worth living	Have you had days when your thoughts were muddled or slow	0
Have you felt that life wasnt worth living	Have you had difficulty relaxing in the past month	0
Have you felt that life wasnt worth living	Have you had headaches or other aches and pains during the past month	0
Have you felt that life wasnt worth living	Have you had no appetite, not counting periods of physical illness	0
Have you felt that life wasnt worth living	Have you had the feeling that something terrible might happen	0
Have you felt that life wasnt worth living	Have you had the feeling that the future does not hold much for you	0
Have you felt that life wasnt worth living	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	0
Have you felt that life wasnt worth living	Have you had trouble getting off to sleep	0
Have you felt that life wasnt worth living	Have you had trouble with waking up and not being able to get back to sleep	0
Have you felt that life wasnt worth living	Have you seemed to lose interest in things	0
Have you felt that life wasnt worth living	Have you wanted to stay away from people	0
Have you felt that life wasnt worth living	How confident do you feel in yourself	0
Have you felt that life wasnt worth living	How do you see the future	0
Have you felt that life wasnt worth living	I cried a lot	0
Have you felt that life wasnt worth living	I did everything wrong	0
Have you felt that life wasnt worth living	I didnt enjoy anything at all	0
Have you felt that life wasnt worth living	I felt I was a bad person	0
Have you felt that life wasnt worth living	I felt I was no good anymore	0
Have you felt that life wasnt worth living	I felt happy	0
Have you felt that life wasnt worth living	I felt lonely	0
Have you felt that life wasnt worth living	I felt miserable or unhappy	0
Have you felt that life wasnt worth living	I felt really positive about the future	0
Have you felt that life wasnt worth living	I felt so tired I just sat around and did nothing	0
Have you felt that life wasnt worth living	I felt valued	0
Have you felt that life wasnt worth living	I found it hard to think properly or concentrate	0
Have you felt that life wasnt worth living	I hated myself	0
Have you felt that life wasnt worth living	I laughed a lot	0
Have you felt that life wasnt worth living	I looked forward to the day ahead	0
Have you felt that life wasnt worth living	I thought I would never be as good as other people	0
Have you felt that life wasnt worth living	I thought nobody really loved me	0
Have you felt that life wasnt worth living	I was very restless	0
Have you felt that life wasnt worth living	Is your appetite poor	0
Have you felt that life wasnt worth living	Let your appearance go	0
Have you felt that life wasnt worth living	Looking back over your adult life have nervous or emotional troubles ever stopped you from working or doing domestic chores or havin social contacts for a fortnight or longer	0
Have you felt that life wasnt worth living	Lost much sleep over worry	0
Have you felt that life wasnt worth living	Muscles feel tensed up	0
Have you felt that life wasnt worth living	What about meeting people eg going into a crowded room, making conversation	0
Have you felt that life wasnt worth living	What about your interests, have they changed at all Have you lost interest in work, hobbies recreations	0
Have you felt that life wasnt worth living	What has your appetite been like recently	0
Have you felt that life wasnt worth living	What has your concentration been like recently	0
Have you felt that life wasnt worth living	What is it like when you worry A round of painful thought which cannot be stopped and is out of proportion to the subject worried about	0
Have you felt that life wasnt worth living	What is your opinion of yourself compared to other people	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Have you had any trouble getting off to sleep in the last month	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Have you had days when your thoughts were muddled or slow	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Have you had difficulty relaxing in the past month	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Have you had headaches or other aches and pains during the past month	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Have you had no appetite, not counting periods of physical illness	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Have you had the feeling that something terrible might happen	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Have you had the feeling that the future does not hold much for you	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Have you had trouble getting off to sleep	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Have you had trouble with waking up and not being able to get back to sleep	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Have you seemed to lose interest in things	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Have you wanted to stay away from people	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	How confident do you feel in yourself	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	How do you see the future	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I cried a lot	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I did everything wrong	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I didnt enjoy anything at all	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I felt I was a bad person	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I felt I was no good anymore	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I felt happy	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I felt lonely	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I felt miserable or unhappy	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I felt really positive about the future	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I felt so tired I just sat around and did nothing	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I felt valued	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I found it hard to think properly or concentrate	1
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I hated myself	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I laughed a lot	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I looked forward to the day ahead	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I thought I would never be as good as other people	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I thought nobody really loved me	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	I was very restless	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Is your appetite poor	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Let your appearance go	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Looking back over your adult life have nervous or emotional troubles ever stopped you from working or doing domestic chores or havin social contacts for a fortnight or longer	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Lost much sleep over worry	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	Muscles feel tensed up	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	What about meeting people eg going into a crowded room, making conversation	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	What about your interests, have they changed at all Have you lost interest in work, hobbies recreations	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	What has your appetite been like recently	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	What has your concentration been like recently	1
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	What is it like when you worry A round of painful thought which cannot be stopped and is out of proportion to the subject worried about	0
Have you found it hard to concentrate on things or found your thoughts drifting off to other things	What is your opinion of yourself compared to other people	0
Have you had any trouble getting off to sleep in the last month	Have you had days when your thoughts were muddled or slow	0
Have you had any trouble getting off to sleep in the last month	Have you had difficulty relaxing in the past month	0
Have you had any trouble getting off to sleep in the last month	Have you had headaches or other aches and pains during the past month	0
Have you had any trouble getting off to sleep in the last month	Have you had no appetite, not counting periods of physical illness	0
Have you had any trouble getting off to sleep in the last month	Have you had the feeling that something terrible might happen	0
Have you had any trouble getting off to sleep in the last month	Have you had the feeling that the future does not hold much for you	0
Have you had any trouble getting off to sleep in the last month	Have you had times when you felt shaky or you heart pounded or you felt sweaty and you simply had to do something about it	0
Have you had any trouble getting off to sleep in the last month	Have you had trouble getting off to sleep	1
Have you had any trouble getting off to sleep in the last month	Have you had trouble with waking up and not being able to get back to sleep	1
Have you had any trouble getting off to sleep in the last month	Have you seemed to lose interest in things	0
Have you had any trouble getting off to sleep in the last month	Have you wanted to stay away from people	0
Have you had any trouble getting off to sleep in the last month	How confident do you feel in yourself	0
Have you had any trouble getting off to sleep in the last month	How do you see the future	0
Have you had any trouble getting off to sleep in the last month	I cried a lot	0
Have you had any trouble getting off to sleep in the last month	I did everything wrong	0
Have you had any trouble getting off to sleep in the last month	I didnt enjoy anything at all	0
Have you had any trouble getting off to sleep in the last month	I felt I was a bad person	0
Have you had any trouble getting off to sleep in the last month	I felt I was no good anymore	0
Have you had any trouble getting off to sleep in the last month	I felt happy	0
Have you had any trouble getting off to sleep in the last month	I felt lonely	0
Have you had any trouble getting off to sleep in the last month	I felt miserable or unhappy	0
Have you had any trouble getting off to sleep in the last month	I felt really positive about the future	0
Have you had any trouble getting off to sleep in the last month	I felt so tired I just sat around and did nothing	0
Have you had any trouble getting off to sleep in the last month	I felt valued	0
Have you had any trouble getting off to sleep in the last month	I found it hard to think properly or concentrate	0
Have you had any trouble getting off to sleep in the last month	I hated myself	0
Have you had any trouble getting off to sleep in the last month	I laughed a lot	0
Have you had any trouble getting off to sleep in the last month	I looked forward to the day ahead	0
Have you had any trouble getting off to sleep in the last month	I thought I would never be as good as other people	0
