text_1	text_2	y
Вы легко злились или раздражались	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	1
Вы легко злились или раздражались	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	0
Вы легко злились или раздражались	הרגשתי עצבני, חרד או מתוח מאוד	0
Вы легко злились или раздражались	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	0
Вы легко злились или раздражались	הייתי מודאג יותר מידי בנוגע לדברים שונים	0
Вы легко злились или раздражались	התקשיתי להירגע	0
Вы легко злились или раздражались	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	0
Вы легко злились или раздражались	הייתי מתעצבן או מתרגז בקלות	1
Вы легко злились или раздражались	פחדתי כאילו משהו נורא עלול לקרות	0
Вы легко злились или раздражались	Følt deg nervøs, engstelig eller veldig stresset	0
Вы легко злились или раздражались	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	0
Вы легко злились или раздражались	Bekymret deg for mye om ulike ting	0
Вы легко злились или раздражались	Vansker med å slappe av	0
Вы легко злились или раздражались	Vært så rastløs at det har vært vanskelig å sitte stille	0
Вы легко злились или раздражались	Blitt lett sint eller irritert	1
Вы легко злились или раздражались	Følt deg redd som om noe forferdelig kunne komme til å skje	0
Вы испытывали страх, словно должно произойти нечто ужасное	感觉紧张、焦虑或不安	0
Вы испытывали страх, словно должно произойти нечто ужасное	无法停止或控制担忧	0
Вы испытывали страх, словно должно произойти нечто ужасное	对各种事情担心太多 	0
Вы испытывали страх, словно должно произойти нечто ужасное	难以放松 	0
Вы испытывали страх, словно должно произойти нечто ужасное	坐立不安，以至于很难安静地坐下来	0
Вы испытывали страх, словно должно произойти нечто ужасное	变得容易生气或急躁 	0
Вы испытывали страх, словно должно произойти нечто ужасное	感觉害怕，好像有可怕的事情要发生一样	1
Вы испытывали страх, словно должно произойти нечто ужасное	Senuagtig, angstig of gespanne gevoel	0
Вы испытывали страх, словно должно произойти нечто ужасное	Kon nie ophou om bekommerd te wees nie	0
Вы испытывали страх, словно должно произойти нечто ужасное	Oormatig bekommerd oor verskillende goed	0
Вы испытывали страх, словно должно произойти нечто ужасное	Sukkel om te ontspan	0
Вы испытывали страх, словно должно произойти нечто ужасное	Só rusteloos dat dit moeilik is om stil te sit	0
Вы испытывали страх, словно должно произойти нечто ужасное	Raak maklik vies of geïrriteerd	0
Вы испытывали страх, словно должно произойти нечто ужасное	Voel bang asof iets aakligs kan gebeur 	1
Вы испытывали страх, словно должно произойти нечто ужасное	Gibati og nerbiyos, kabalaka, o kahadlok	0
Вы испытывали страх, словно должно произойти нечто ужасное	Dili makahunong o makakontrol sa pagkabalaka	0
Вы испытывали страх, словно должно произойти нечто ужасное	Sobra nga nabalaka bahin sa lain-lain nga mga butang	0
Вы испытывали страх, словно должно произойти нечто ужасное	Lisod pagkalma	0
Вы испытывали страх, словно должно произойти нечто ужасное	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	0
Вы испытывали страх, словно должно произойти нечто ужасное	Nahimong dali maglagot o iritable	0
Вы испытывали страх, словно должно произойти нечто ужасное	Nahadlok nga basin naay dautan nga mahitabo 	1
Вы испытывали страх, словно должно произойти нечто ужасное	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	0
Вы испытывали страх, словно должно произойти нечто ужасное	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	0
Вы испытывали страх, словно должно произойти нечто ужасное	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	0
Вы испытывали страх, словно должно произойти нечто ужасное	⁄ ಾಳ ಾ‵ರಲು ⁠ೂಂದ⁫	0
Вы испытывали страх, словно должно произойти нечто ужасное	ಒಂದು ಕ⁝ ⁑Ῐರ ಾ‵ ಕು⁍ತು⁓ೂಳῥಲೂ ಆಗದಷುῒ ಚಡಪ‽ಸುವ⁳ದು	0
Вы испытывали страх, словно должно произойти нечто ужасное	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	0
Вы испытывали страх, словно должно произойти нечто ужасное	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	1
Вы испытывали страх, словно должно произойти нечто ужасное	הרגשתי עצבני, חרד או מתוח מאוד	0
Вы испытывали страх, словно должно произойти нечто ужасное	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	0
Вы испытывали страх, словно должно произойти нечто ужасное	הייתי מודאג יותר מידי בנוגע לדברים שונים	0
Вы испытывали страх, словно должно произойти нечто ужасное	התקשיתי להירגע	0
Вы испытывали страх, словно должно произойти нечто ужасное	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	0
Вы испытывали страх, словно должно произойти нечто ужасное	הייתי מתעצבן או מתרגז בקלות	0
Вы испытывали страх, словно должно произойти нечто ужасное	פחדתי כאילו משהו נורא עלול לקרות	1
Вы испытывали страх, словно должно произойти нечто ужасное	Følt deg nervøs, engstelig eller veldig stresset	0
Вы испытывали страх, словно должно произойти нечто ужасное	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	0
Вы испытывали страх, словно должно произойти нечто ужасное	Bekymret deg for mye om ulike ting	0
Вы испытывали страх, словно должно произойти нечто ужасное	Vansker med å slappe av	0
Вы испытывали страх, словно должно произойти нечто ужасное	Vært så rastløs at det har vært vanskelig å sitte stille	0
Вы испытывали страх, словно должно произойти нечто ужасное	Blitt lett sint eller irritert	0
Вы испытывали страх, словно должно произойти нечто ужасное	Følt deg redd som om noe forferdelig kunne komme til å skje	1
感觉紧张、焦虑或不安	无法停止或控制担忧	0
感觉紧张、焦虑或不安	对各种事情担心太多 	0
感觉紧张、焦虑或不安	难以放松 	0
感觉紧张、焦虑或不安	坐立不安，以至于很难安静地坐下来	0
感觉紧张、焦虑或不安	变得容易生气或急躁 	0
感觉紧张、焦虑或不安	感觉害怕，好像有可怕的事情要发生一样	0
感觉紧张、焦虑或不安	Senuagtig, angstig of gespanne gevoel	1
感觉紧张、焦虑或不安	Kon nie ophou om bekommerd te wees nie	0
感觉紧张、焦虑或不安	Oormatig bekommerd oor verskillende goed	0
感觉紧张、焦虑或不安	Sukkel om te ontspan	0
感觉紧张、焦虑或不安	Só rusteloos dat dit moeilik is om stil te sit	0
感觉紧张、焦虑或不安	Raak maklik vies of geïrriteerd	0
感觉紧张、焦虑或不安	Voel bang asof iets aakligs kan gebeur 	0
感觉紧张、焦虑或不安	Gibati og nerbiyos, kabalaka, o kahadlok	1
感觉紧张、焦虑或不安	Dili makahunong o makakontrol sa pagkabalaka	0
感觉紧张、焦虑或不安	Sobra nga nabalaka bahin sa lain-lain nga mga butang	0
感觉紧张、焦虑或不安	Lisod pagkalma	0
感觉紧张、焦虑或不安	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	0
感觉紧张、焦虑或不安	Nahimong dali maglagot o iritable	0
感觉紧张、焦虑或不安	Nahadlok nga basin naay dautan nga mahitabo 	0
感觉紧张、焦虑或不安	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	1
感觉紧张、焦虑或不安	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	0
感觉紧张、焦虑或不安	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	0
感觉紧张、焦虑或不安	⁄ ಾಳ ಾ‵ರಲು ⁠ೂಂದ⁫	0
感觉紧张、焦虑或不安	ಒಂದು ಕ⁝ ⁑Ῐರ ಾ‵ ಕು⁍ತು⁓ೂಳῥಲೂ ಆಗದಷುῒ ಚಡಪ‽ಸುವ⁳ದು	0
感觉紧张、焦虑或不安	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	0
感觉紧张、焦虑或不安	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	0
感觉紧张、焦虑或不安	הרגשתי עצבני, חרד או מתוח מאוד	1
感觉紧张、焦虑或不安	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	0
感觉紧张、焦虑或不安	הייתי מודאג יותר מידי בנוגע לדברים שונים	0
感觉紧张、焦虑或不安	התקשיתי להירגע	0
感觉紧张、焦虑或不安	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	0
感觉紧张、焦虑或不安	הייתי מתעצבן או מתרגז בקלות	0
感觉紧张、焦虑或不安	פחדתי כאילו משהו נורא עלול לקרות	0
感觉紧张、焦虑或不安	Følt deg nervøs, engstelig eller veldig stresset	1
感觉紧张、焦虑或不安	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	0
感觉紧张、焦虑或不安	Bekymret deg for mye om ulike ting	0
感觉紧张、焦虑或不安	Vansker med å slappe av	0
感觉紧张、焦虑或不安	Vært så rastløs at det har vært vanskelig å sitte stille	0
感觉紧张、焦虑或不安	Blitt lett sint eller irritert	0
感觉紧张、焦虑或不安	Følt deg redd som om noe forferdelig kunne komme til å skje	0
无法停止或控制担忧	对各种事情担心太多 	0
无法停止或控制担忧	难以放松 	0
无法停止或控制担忧	坐立不安，以至于很难安静地坐下来	0
无法停止或控制担忧	变得容易生气或急躁 	0
无法停止或控制担忧	感觉害怕，好像有可怕的事情要发生一样	0
无法停止或控制担忧	Senuagtig, angstig of gespanne gevoel	0
无法停止或控制担忧	Kon nie ophou om bekommerd te wees nie	1
无法停止或控制担忧	Oormatig bekommerd oor verskillende goed	0
无法停止或控制担忧	Sukkel om te ontspan	0
无法停止或控制担忧	Só rusteloos dat dit moeilik is om stil te sit	0
无法停止或控制担忧	Raak maklik vies of geïrriteerd	0
无法停止或控制担忧	Voel bang asof iets aakligs kan gebeur 	0
无法停止或控制担忧	Gibati og nerbiyos, kabalaka, o kahadlok	0
无法停止或控制担忧	Dili makahunong o makakontrol sa pagkabalaka	1
无法停止或控制担忧	Sobra nga nabalaka bahin sa lain-lain nga mga butang	0
无法停止或控制担忧	Lisod pagkalma	0
无法停止或控制担忧	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	0
无法停止或控制担忧	Nahimong dali maglagot o iritable	0
无法停止或控制担忧	Nahadlok nga basin naay dautan nga mahitabo 	0
无法停止或控制担忧	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	0
无法停止或控制担忧	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	1
无法停止或控制担忧	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	0
无法停止或控制担忧	⁄ ಾಳ ಾ‵ರಲು ⁠ೂಂದ⁫	0
无法停止或控制担忧	ಒಂದು ಕ⁝ ⁑Ῐರ ಾ‵ ಕು⁍ತು⁓ೂಳῥಲೂ ಆಗದಷುῒ ಚಡಪ‽ಸುವ⁳ದು	0
无法停止或控制担忧	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	0
无法停止或控制担忧	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	0
无法停止或控制担忧	הרגשתי עצבני, חרד או מתוח מאוד	0
无法停止或控制担忧	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	1
无法停止或控制担忧	הייתי מודאג יותר מידי בנוגע לדברים שונים	0
无法停止或控制担忧	התקשיתי להירגע	0
无法停止或控制担忧	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	0
无法停止或控制担忧	הייתי מתעצבן או מתרגז בקלות	0
无法停止或控制担忧	פחדתי כאילו משהו נורא עלול לקרות	0
无法停止或控制担忧	Følt deg nervøs, engstelig eller veldig stresset	0
无法停止或控制担忧	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	1
无法停止或控制担忧	Bekymret deg for mye om ulike ting	0
无法停止或控制担忧	Vansker med å slappe av	0
无法停止或控制担忧	Vært så rastløs at det har vært vanskelig å sitte stille	0
无法停止或控制担忧	Blitt lett sint eller irritert	0
无法停止或控制担忧	Følt deg redd som om noe forferdelig kunne komme til å skje	0
对各种事情担心太多 	难以放松 	0
对各种事情担心太多 	坐立不安，以至于很难安静地坐下来	0
对各种事情担心太多 	变得容易生气或急躁 	0
对各种事情担心太多 	感觉害怕，好像有可怕的事情要发生一样	0
对各种事情担心太多 	Senuagtig, angstig of gespanne gevoel	0
对各种事情担心太多 	Kon nie ophou om bekommerd te wees nie	0
对各种事情担心太多 	Oormatig bekommerd oor verskillende goed	1
对各种事情担心太多 	Sukkel om te ontspan	0
对各种事情担心太多 	Só rusteloos dat dit moeilik is om stil te sit	0
对各种事情担心太多 	Raak maklik vies of geïrriteerd	0
对各种事情担心太多 	Voel bang asof iets aakligs kan gebeur 	0
对各种事情担心太多 	Gibati og nerbiyos, kabalaka, o kahadlok	0
对各种事情担心太多 	Dili makahunong o makakontrol sa pagkabalaka	0
对各种事情担心太多 	Sobra nga nabalaka bahin sa lain-lain nga mga butang	1
对各种事情担心太多 	Lisod pagkalma	0
对各种事情担心太多 	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	0
对各种事情担心太多 	Nahimong dali maglagot o iritable	0
对各种事情担心太多 	Nahadlok nga basin naay dautan nga mahitabo 	0
对各种事情担心太多 	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	0
对各种事情担心太多 	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	0
对各种事情担心太多 	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	1
对各种事情担心太多 	⁄ ಾಳ ಾ‵ರಲು ⁠ೂಂದ⁫	0
对各种事情担心太多 	ಒಂದು ಕ⁝ ⁑Ῐರ ಾ‵ ಕು⁍ತು⁓ೂಳῥಲೂ ಆಗದಷುῒ ಚಡಪ‽ಸುವ⁳ದು	0
对各种事情担心太多 	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	0
对各种事情担心太多 	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	0
对各种事情担心太多 	הרגשתי עצבני, חרד או מתוח מאוד	0
对各种事情担心太多 	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	0
对各种事情担心太多 	הייתי מודאג יותר מידי בנוגע לדברים שונים	1
对各种事情担心太多 	התקשיתי להירגע	0
对各种事情担心太多 	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	0
对各种事情担心太多 	הייתי מתעצבן או מתרגז בקלות	0
对各种事情担心太多 	פחדתי כאילו משהו נורא עלול לקרות	0
对各种事情担心太多 	Følt deg nervøs, engstelig eller veldig stresset	0
对各种事情担心太多 	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	0
对各种事情担心太多 	Bekymret deg for mye om ulike ting	1
对各种事情担心太多 	Vansker med å slappe av	0
对各种事情担心太多 	Vært så rastløs at det har vært vanskelig å sitte stille	0
对各种事情担心太多 	Blitt lett sint eller irritert	0
对各种事情担心太多 	Følt deg redd som om noe forferdelig kunne komme til å skje	0
难以放松 	坐立不安，以至于很难安静地坐下来	0
难以放松 	变得容易生气或急躁 	0
难以放松 	感觉害怕，好像有可怕的事情要发生一样	0
难以放松 	Senuagtig, angstig of gespanne gevoel	0
难以放松 	Kon nie ophou om bekommerd te wees nie	0
难以放松 	Oormatig bekommerd oor verskillende goed	0
难以放松 	Sukkel om te ontspan	1
难以放松 	Só rusteloos dat dit moeilik is om stil te sit	0
难以放松 	Raak maklik vies of geïrriteerd	0
难以放松 	Voel bang asof iets aakligs kan gebeur 	0
难以放松 	Gibati og nerbiyos, kabalaka, o kahadlok	0
难以放松 	Dili makahunong o makakontrol sa pagkabalaka	0
难以放松 	Sobra nga nabalaka bahin sa lain-lain nga mga butang	0
难以放松 	Lisod pagkalma	1
难以放松 	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	0
难以放松 	Nahimong dali maglagot o iritable	0
难以放松 	Nahadlok nga basin naay dautan nga mahitabo 	0
难以放松 	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	0
难以放松 	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	0
难以放松 	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	0
难以放松 	⁄ ಾಳ ಾ‵ರಲು ⁠ೂಂದ⁫	1
难以放松 	ಒಂದು ಕ⁝ ⁑Ῐರ ಾ‵ ಕು⁍ತು⁓ೂಳῥಲೂ ಆಗದಷುῒ ಚಡಪ‽ಸುವ⁳ದು	0
难以放松 	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	0
难以放松 	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	0
难以放松 	הרגשתי עצבני, חרד או מתוח מאוד	0
难以放松 	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	0
难以放松 	הייתי מודאג יותר מידי בנוגע לדברים שונים	0
难以放松 	התקשיתי להירגע	1
难以放松 	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	0
难以放松 	הייתי מתעצבן או מתרגז בקלות	0
难以放松 	פחדתי כאילו משהו נורא עלול לקרות	0
难以放松 	Følt deg nervøs, engstelig eller veldig stresset	0
难以放松 	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	0
难以放松 	Bekymret deg for mye om ulike ting	0
难以放松 	Vansker med å slappe av	1
难以放松 	Vært så rastløs at det har vært vanskelig å sitte stille	0
难以放松 	Blitt lett sint eller irritert	0
难以放松 	Følt deg redd som om noe forferdelig kunne komme til å skje	0
坐立不安，以至于很难安静地坐下来	变得容易生气或急躁 	0
坐立不安，以至于很难安静地坐下来	感觉害怕，好像有可怕的事情要发生一样	0
坐立不安，以至于很难安静地坐下来	Senuagtig, angstig of gespanne gevoel	0
坐立不安，以至于很难安静地坐下来	Kon nie ophou om bekommerd te wees nie	0
坐立不安，以至于很难安静地坐下来	Oormatig bekommerd oor verskillende goed	0
坐立不安，以至于很难安静地坐下来	Sukkel om te ontspan	0
坐立不安，以至于很难安静地坐下来	Só rusteloos dat dit moeilik is om stil te sit	1
坐立不安，以至于很难安静地坐下来	Raak maklik vies of geïrriteerd	0
坐立不安，以至于很难安静地坐下来	Voel bang asof iets aakligs kan gebeur 	0
坐立不安，以至于很难安静地坐下来	Gibati og nerbiyos, kabalaka, o kahadlok	0
坐立不安，以至于很难安静地坐下来	Dili makahunong o makakontrol sa pagkabalaka	0
坐立不安，以至于很难安静地坐下来	Sobra nga nabalaka bahin sa lain-lain nga mga butang	0
坐立不安，以至于很难安静地坐下来	Lisod pagkalma	0
坐立不安，以至于很难安静地坐下来	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	1
坐立不安，以至于很难安静地坐下来	Nahimong dali maglagot o iritable	0
坐立不安，以至于很难安静地坐下来	Nahadlok nga basin naay dautan nga mahitabo 	0
坐立不安，以至于很难安静地坐下来	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	0
坐立不安，以至于很难安静地坐下来	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	0
坐立不安，以至于很难安静地坐下来	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	0
坐立不安，以至于很难安静地坐下来	⁄ ಾಳ ಾ‵ರಲು ⁠ೂಂದ⁫	0
坐立不安，以至于很难安静地坐下来	ಒಂದು ಕ⁝ ⁑Ῐರ ಾ‵ ಕು⁍ತು⁓ೂಳῥಲೂ ಆಗದಷುῒ ಚಡಪ‽ಸುವ⁳ದು	1
坐立不安，以至于很难安静地坐下来	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	0
坐立不安，以至于很难安静地坐下来	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	0
坐立不安，以至于很难安静地坐下来	הרגשתי עצבני, חרד או מתוח מאוד	0
坐立不安，以至于很难安静地坐下来	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	0
坐立不安，以至于很难安静地坐下来	הייתי מודאג יותר מידי בנוגע לדברים שונים	0
坐立不安，以至于很难安静地坐下来	התקשיתי להירגע	0
坐立不安，以至于很难安静地坐下来	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	1
坐立不安，以至于很难安静地坐下来	הייתי מתעצבן או מתרגז בקלות	0
坐立不安，以至于很难安静地坐下来	פחדתי כאילו משהו נורא עלול לקרות	0
坐立不安，以至于很难安静地坐下来	Følt deg nervøs, engstelig eller veldig stresset	0
坐立不安，以至于很难安静地坐下来	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	0
坐立不安，以至于很难安静地坐下来	Bekymret deg for mye om ulike ting	0
坐立不安，以至于很难安静地坐下来	Vansker med å slappe av	0
坐立不安，以至于很难安静地坐下来	Vært så rastløs at det har vært vanskelig å sitte stille	1
坐立不安，以至于很难安静地坐下来	Blitt lett sint eller irritert	0
坐立不安，以至于很难安静地坐下来	Følt deg redd som om noe forferdelig kunne komme til å skje	0
变得容易生气或急躁 	感觉害怕，好像有可怕的事情要发生一样	0
变得容易生气或急躁 	Senuagtig, angstig of gespanne gevoel	0
变得容易生气或急躁 	Kon nie ophou om bekommerd te wees nie	0
变得容易生气或急躁 	Oormatig bekommerd oor verskillende goed	0
变得容易生气或急躁 	Sukkel om te ontspan	0
变得容易生气或急躁 	Só rusteloos dat dit moeilik is om stil te sit	0
变得容易生气或急躁 	Raak maklik vies of geïrriteerd	1
变得容易生气或急躁 	Voel bang asof iets aakligs kan gebeur 	0
变得容易生气或急躁 	Gibati og nerbiyos, kabalaka, o kahadlok	0
变得容易生气或急躁 	Dili makahunong o makakontrol sa pagkabalaka	0
变得容易生气或急躁 	Sobra nga nabalaka bahin sa lain-lain nga mga butang	0
变得容易生气或急躁 	Lisod pagkalma	0
变得容易生气或急躁 	Nag-alindasay pag-ayo nga lisod pagpabilin nga maglingkod	0
变得容易生气或急躁 	Nahimong dali maglagot o iritable	1
变得容易生气或急躁 	Nahadlok nga basin naay dautan nga mahitabo 	0
变得容易生气或急躁 	ತಳಮಳ, ಆತಂಕ ಅಥ ಾ ಬಹಳ ΅ಾತರದ ಅನುಭವ	0
变得容易生气或急躁 	‷ಂ⁀ಸುವ⁳ದನುΊ ⁄⁌ῤಸಲು ಅಥ ಾ ⁄ಯಂ⁀ῢಸಲು ಧῡ ಾಗ⁂ರುವ⁳ದು	0
变得容易生气或急躁 	⁧ೕ⁫ ⁧ೕ⁫ ⁎ಷಯಗಳ ಬ⁕Ὴ ಅ⁀ ಾ‵ ‷ಂ⁀ಸುವ⁳ದು	0
变得容易生气或急躁 	⁄ ಾಳ ಾ‵ರಲು ⁠ೂಂದ⁫	0
变得容易生气或急躁 	ಒಂದು ಕ⁝ ⁑Ῐರ ಾ‵ ಕು⁍ತು⁓ೂಳῥಲೂ ಆಗದಷುῒ ಚಡಪ‽ಸುವ⁳ದು	0
变得容易生气或急躁 	ಸುಲಭ ಾ‵ ⁓ೂೕಪ⁕ೂಳುῥವ⁳ದು ಅಥ ಾ ″⁋″⁋ ಾಗುವ⁳ದು	1
变得容易生气或急躁 	ಏ῿ಾದರೂ ಅ῿ಾಹುತ ಸಂಭ⁎ಸುತῗ⁢ ಎಂದು ⁲ದರುವ⁳ದು	0
变得容易生气或急躁 	הרגשתי עצבני, חרד או מתוח מאוד	0
变得容易生气或急躁 	לא הייתי מסוגל להפסיק לדאוג או לשלוט בדאגה	0
变得容易生气或急躁 	הייתי מודאג יותר מידי בנוגע לדברים שונים	0
变得容易生气或急躁 	התקשיתי להירגע	0
变得容易生气或急躁 	הייתי כל כך חסר מנוחה שהיה לי קשה לשבת מבלי לנוע	0
变得容易生气或急躁 	הייתי מתעצבן או מתרגז בקלות	1
变得容易生气或急躁 	פחדתי כאילו משהו נורא עלול לקרות	0
变得容易生气或急躁 	Følt deg nervøs, engstelig eller veldig stresset	0
变得容易生气或急躁 	Ikke klart å slutte å bekymre deg eller kontrolleren bekymringene dine	0
变得容易生气或急躁 	Bekymret deg for mye om ulike ting	0
变得容易生气或急躁 	Vansker med å slappe av	0
变得容易生气或急躁 	Vært så rastløs at det har vært vanskelig å sitte stille	0
变得容易生气或急躁 	Blitt lett sint eller irritert	1
变得容易生气或急躁 	Følt deg redd som om noe forferdelig kunne komme til å skje	0
感觉害怕，好像有可怕的事情要发生一样	Senuagtig, angstig of gespanne gevoel	0
感觉害怕，好像有可怕的事情要发生一样	Kon nie ophou om bekommerd te wees nie	0
感觉害怕，好像有可怕的事情要发生一样	Oormatig bekommerd oor verskillende goed	0
感觉害怕，好像有可怕的事情要发生一样	Sukkel om te ontspan	0
感觉害怕，好像有可怕的事情要发生一样	Só rusteloos dat dit moeilik is om stil te sit	0
感觉害怕，好像有可怕的事情要发生一样	Raak maklik vies of geïrriteerd	0
感觉害怕，好像有可怕的事情要发生一样	Voel bang asof iets aakligs kan gebeur 	1
感觉害怕，好像有可怕的事情要发生一样	Gibati og nerbiyos, kabalaka, o kahadlok	0
感觉害怕，好像有可怕的事情要发生一样	Dili makahunong o makakontrol sa pagkabalaka	0
